,id,date,month,day_of_week,mood,activity,circumplex.arousal,circumplex.valence,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,screen_activations,max_screen_duration_day_part,is_weekend,NaN_streak,days_since_NaN,prev_day_mood,prev_morning_mood,prev_afternoon_mood,prev_evening_mood,prev_night_mood,prev_day_screen,prev_evening_screentime,temp,sun_hours,sun_percentage,rain,clouds
377,AS14.07,2014-04-02,4,3,5.5,0.1561874532182019,-1.25,0.25,13329.964998483656,13.0,4.0,3917.3049999999994,4219.393999999999,1723.7600000000002,,,,105.003,946.703,711.4649999999999,,,,117.0,evening,no,0,1,6.6,,7.0,7.0,,14699.699999332432,7035.542998790743,190,69,53,0,    3
378,AS14.07,2014-04-03,4,4,6.2,0.0902634767947734,-0.4,0.2,8073.050000190733,5.0,,1054.542,4238.5650000000005,3877.882,,,,45.366,707.6089999999999,265.369,,,,83.0,evening,no,0,1,5.5,5.0,6.0,5.0,,13329.964998483656,7469.220999240873,214,81,62,0,    4
379,AS14.07,2014-04-04,4,5,6.5,0.049630376344086,-0.75,0.0,10023.579001665106,7.0,2.0,847.6570000000002,4951.592,1674.868,,,,231.544,1312.6460000000002,51.17,150.612,363.429,,123.0,evening,no,0,1,6.2,5.0,5.0,8.0,,8073.050000190733,6068.073000431061,140,0,0,0,    8
380,AS14.07,2014-04-05,4,6,6.0,0.2313065813088305,0.0,0.6666666666666666,5377.287999629977,9.0,5.0,1983.907,1377.754,368.645,,,,119.3,1239.181,149.298,,,,67.0,morning,yes,0,1,6.5,7.0,,7.0,,10023.579001665106,6925.3620011806415,170,72,55,0,    4
381,AS14.07,2014-04-06,4,7,6.75,0.0563157634848811,-0.75,1.0,7656.606000900269,2.0,3.0,882.906,2782.046,2405.196,,,,110.165,1596.296,,,1.002,,71.0,night,yes,0,1,6.0,6.0,6.0,6.0,,5377.287999629977,731.0610003471377,161,0,0,6,    7
382,AS14.07,2014-04-07,4,1,5.4,0.0805241620390383,-0.6,0.2,16856.01399946213,,1.0,1957.102,5549.669,5686.06,,,,233.405,4001.641,,,,,86.0,evening,no,0,1,6.75,4.0,7.5,8.0,7.0,7656.606000900269,388.9450001716613,206,30,22,148,    7
383,AS14.07,2014-04-08,4,2,6.8,0.07680102095483,-0.4,0.6,9726.615999460217,1.0,,863.043,7209.865,800.643,,,,178.111,533.8249999999999,,414.965,,,105.0,evening,no,0,1,5.4,5.0,6.0,5.0,,16856.01399946213,8101.470000028613,132,62,46,69,    5
384,AS14.07,2014-04-09,4,3,6.4,0.0707902001380262,-1.0,0.6,13731.390999317173,2.0,2.0,828.236,2320.953,1187.693,,,,115.867,638.086,,,6.038,,83.0,evening,no,0,1,6.8,6.0,6.0,8.0,,9726.615999460217,6381.55800080299,137,110,82,0,    4
385,AS14.07,2014-04-10,4,4,6.2,0.0989583333333333,0.4,0.0,5612.3310008049075,6.0,4.0,790.477,1210.962,1866.807,,,,41.148999999999994,1690.0669999999996,22.179,,,,62.0,evening,no,0,1,6.4,6.0,6.0,7.0,,13731.390999317173,10899.34200000763,146,15,11,0,    8
386,AS14.07,2014-04-11,4,5,3.5,0.0686828898225957,0.5,-1.0,2235.206001043319,,1.0,409.21399999999994,1436.89,,,,,40.111,90.485,255.401,,,,35.0,morning,no,0,1,6.2,6.0,7.0,,,5612.3310008049075,3037.6290001869233,155,59,43,0,    5
387,AS14.07,2014-04-12,4,6,6.4,0.1531338017300584,0.0,0.75,14799.42600035668,2.0,10.0,1581.2989999999995,5361.8099999999995,5463.314,,,,177.143,1575.1460000000002,478.41600000000005,72.282,,,75.0,night,yes,0,1,3.5,1.0,6.0,5.5,5.0,2235.206001043319,624.6090004444117,150,67,49,0,    4
388,AS14.07,2014-04-13,4,7,6.5,0.0163194444444444,-0.25,1.0,8132.0510020256115,5.0,,728.6560000000001,2883.7540000000004,1554.344,,,,42.219,1395.631,,,,,106.0,evening,yes,0,1,6.4,6.0,5.0,7.0,,14799.42600035668,4941.3659999370575,134,97,71,-1,    6
389,AS14.07,2014-04-14,4,1,6.2,0.0333537581699346,-0.2,0.4,4822.974000215534,2.0,1.0,862.117,2134.432,2948.943,,,,91.556,315.37699999999995,,,,,65.0,morning,no,0,1,6.5,6.0,7.0,6.0,,8132.0510020256115,3751.741000652312,116,71,51,8,    5
390,AS14.07,2014-04-15,4,2,6.0,0.0196233378043152,-0.75,0.5,8726.610999822618,,,459.628,5490.562,1236.7050000000002,,,,72.477,1464.611,,,,,61.0,evening,no,0,1,6.2,4.0,6.5,7.0,,4822.974000215534,973.4290001392365,111,57,41,-1,    5
391,AS14.07,2014-04-16,4,3,4.75,0.1059560203611006,-1.25,0.0,9003.359000205992,2.0,8.0,1951.928,5813.764,,,,,404.782,1015.531,33.254,22.088,,,146.0,evening,no,0,1,6.0,6.0,6.0,6.0,,8726.610999822618,5219.7060000896445,148,130,93,0,    0
392,AS14.07,2014-04-17,4,4,3.8,0.1180908662900188,-1.2,-0.4,7809.418999671931,1.0,,1242.158,3915.546,1645.609,,,,75.227,963.19,,,,,71.0,evening,no,0,1,4.75,5.0,6.0,4.0,,9003.359000205992,5326.750000476838,174,61,44,16,    5
393,AS14.07,2014-04-18,4,5,5.2,0.0472701149425287,-1.0,-0.4,6566.541000366214,1.0,2.0,906.605,3556.0199999999995,1009.281,,,,142.871,644.361,,,,,25.0,evening,no,0,1,3.8,2.0,5.0,3.5,,7809.418999671931,6351.754999876016,118,45,32,9,    6
394,AS14.07,2014-04-19,4,6,7.0,0.0031254706183548,0.25,0.75,2050.995000600815,,,219.009,1084.321,138.522,,,,94.744,384.744,,,,,38.0,morning,yes,0,1,5.2,4.0,5.0,6.0,,6566.541000366214,4673.822000026706,154,101,71,3,    3
395,AS14.07,2014-04-20,4,7,3.0,0.0868055555555555,-2.0,-1.0,6713.023000955578,,,99.644,2081.821,14.091,,,,10.042,850.153,,84.34700000000001,,,18.0,evening,yes,0,1,7.0,,,7.5,,2050.995000600815,718.5089998245242,212,94,66,0,    3
396,AS14.07,2014-04-21,4,1,6.6,0.0617854683195591,-0.4,0.8,9218.660998582844,,,1062.679,5514.1990000000005,2479.237,,,,97.31,2631.583,734.992,77.473,,,59.0,evening,no,0,1,3.0,8.0,5.0,3.0,,6713.023000955578,6179.641000747677,154,33,23,5,    6
397,AS14.07,2014-04-22,4,2,6.0,0.0909901819923371,-0.2,0.4,5708.751999616626,,2.0,1053.466,2729.9940000000006,1650.744,,,,120.341,118.47,,,,,49.0,evening,no,0,1,6.6,6.0,7.5,6.0,,9218.660998582844,4231.36799955368,175,84,59,0,    5
398,AS14.07,2014-04-23,4,3,6.0,0.0753735365199268,-0.6666666666666666,0.0,11782.639000177383,5.0,,1455.674,7785.343000000001,493.78,,,,151.66899999999998,1399.264,81.312,412.628,,,75.0,evening,no,0,1,6.0,,6.0,6.5,,5708.751999616626,4673.021000623706,202,107,74,0,    4
399,AS14.07,2014-04-24,4,4,5.6,0.157986111111111,-0.6,0.4,3173.6349997520447,3.0,1.0,446.687,3558.8120000000004,,,,,166.793,214.721,,,1.003,,62.0,afternoon,no,0,1,6.0,5.0,7.0,5.5,,11782.639000177383,7811.608000516894,195,22,15,83,    5
400,AS14.07,2014-04-25,4,5,3.3333333333333335,0.0760416666666666,0.3333333333333333,-0.6666666666666666,5443.733000278473,6.0,,830.739,2063.5980000000004,1384.4,,,,26.148000000000003,867.703,,,,,74.0,evening,no,0,1,5.6,6.0,,4.5,,3173.6349997520447,856.8649992942811,231,101,70,12,    4
401,AS14.07,2014-04-26,4,6,5.4,0.0189157390698018,-0.4,-0.2,7633.689001798637,,,879.059,4805.511,326.21999999999997,,,,220.19600000000003,939.188,,409.774,,,43.0,evening,yes,0,1,3.3333333333333335,2.0,6.5,4.0,,5443.733000278473,4714.957000017165,179,56,38,0,    6
402,AS14.07,2014-04-27,4,7,6.0,0.0134077528240234,-0.6,0.4,9327.362001657482,1.0,1.0,591.766,4909.536,441.7660000000001,,,,179.70299999999995,1833.2499999999995,,53.51,,,82.0,evening,yes,0,1,5.4,7.0,5.0,5.0,,7633.689001798637,6084.390001058587,153,14,10,20,    6
403,AS14.07,2014-04-28,4,1,6.75,0.0944896708683473,0.25,0.75,14356.782003402706,9.0,3.0,3413.0829999999996,7304.384999999999,1194.625,,,,333.17299999999994,1640.126,1.004,286.976,7.209999999999999,,211.0,evening,no,0,1,6.0,5.0,7.0,5.5,,9327.362001657482,5944.574000835417,159,6,4,-1,    7
404,AS14.07,2014-04-29,4,2,5.0,0.1346382476724498,-2.0,0.0,6649.512000322342,1.0,9.0,2796.3909999999996,6168.858,931.825,,14.065,,42.602,872.169,,184.862,,,102.0,evening,no,0,1,6.75,,,7.5,,14356.782003402706,6478.964000225063,157,29,20,12,    7
405,AS14.07,2014-04-30,4,3,5.0,0.0241479188161226,-2.0,0.5,7197.648000955588,,,-80367.93000000001,10321.694,1436.897,,,,830.9350000000001,418.836,,206.912,,,95.0,afternoon,no,0,1,5.0,,5.0,,,6649.512000322342,3156.9929997920995,155,8,5,0,    8
406,AS14.07,2014-05-01,5,4,5.0,0.1035845268365024,-1.6666666666666667,-0.3333333333333333,5441.058000802992,,,474.879,4111.216999999999,432.47399999999993,,,,32.19,817.0210000000001,,98.515,,,36.0,night,no,0,1,5.0,,5.0,5.0,7.0,7197.648000955588,192.70899987220764,173,38,26,27,    7
407,AS14.07,2014-05-02,5,5,6.2,0.0591046422012331,-0.6,0.6,5961.156999111181,,,1964.09,6094.439000000001,166.687,,,,427.039,828.253,,112.095,,,65.0,evening,no,0,1,5.0,,5.0,6.0,4.0,5441.058000802992,435.5050008296963,129,26,17,-1,    6
408,AS14.07,2014-05-03,5,6,5.666666666666667,0.0756944444444444,-0.6666666666666666,0.0,1797.8099997043612,1.0,,290.056,294.107,303.578,,,,37.375,872.0,,,,,24.0,afternoon,yes,0,1,6.2,,6.0,7.5,,5961.156999111181,4090.118999481206,135,93,62,0,    2
409,AS14.07,2014-05-04,5,7,8.0,0.0822916666666667,-1.0,1.0,2201.717000484466,,,529.4329999999999,2160.107,153.388,,,,9.085,251.575,,,,,20.0,morning,yes,0,1,5.666666666666667,,,,4.0,1797.8099997043612,,127,66,44,0,    5
410,AS14.07,2014-05-05,5,1,5.5,,-1.5,0.5,,,,,,,,,,,,,,,,,,no,0,1,8.0,,5.5,6.0,,2201.717000484466,,185,97,64,0,    4
416,AS14.08,2014-03-05,3,3,6.333333333333333,,0.0,0.3333333333333333,,,,,,,,,,,,,,,,,,no,0,2,,,,,,,,121,82,74,0,    3
417,AS14.08,2014-03-06,3,4,7.2,,-0.6,0.6,,,13.0,,,,,,,,,,,,,,,no,0,1,6.333333333333333,,7.0,5.0,,,,127,32,29,0,    6
418,AS14.08,2014-03-07,3,5,7.4,,0.6,1.2,,,3.0,,,,,,,,,,,,,,,no,0,1,7.2,7.0,7.0,8.0,,,,123,25,22,-1,    3
419,AS14.08,2014-03-08,3,6,7.0,,0.0,1.0,,,,,,,,,,,,,,,,,,yes,0,1,7.4,7.0,7.0,8.0,,,,158,94,83,0,    1
420,AS14.08,2014-03-09,3,7,7.2,,-1.0,1.2,,,,,,,,,,,,,,,,,,yes,0,1,7.0,5.0,7.666666666666667,7.0,,,,181,103,91,0,    0
421,AS14.08,2014-03-10,3,1,6.8,,-1.0,0.6,,,4.0,,,,,,,,,,,,,,,no,0,1,7.2,8.0,8.0,6.0,,,,174,102,89,0,    3
422,AS14.08,2014-03-11,3,2,6.6,,0.4,0.4,,,3.0,,,,,,,,,,,,,,,no,0,1,6.8,5.0,7.5,7.0,,,,131,58,50,0,    4
423,AS14.08,2014-03-12,3,3,7.0,,0.6,1.0,,,,,,,,,,,,,,,,,,no,0,1,6.6,6.0,7.0,6.5,,,,150,103,89,0,    0
424,AS14.08,2014-03-13,3,4,6.6,,0.0,0.6,825.9980003833765,,11.0,169.21199999999996,287.188,,,,,208.855,200.951,,,13.062,,15.0,afternoon,no,0,1,7.0,8.0,8.0,5.5,,,,161,107,92,0,    0
425,AS14.08,2014-03-14,3,5,7.4,,-0.2,1.2,3377.382000684738,,11.0,592.733,382.769,,,,,42.258,861.507,1277.345,180.247,20.109,,47.0,afternoon,no,0,1,6.6,8.0,5.5,7.0,,825.9980003833765,219.2340002059934,103,47,40,0,    4
426,AS14.08,2014-03-15,3,6,6.4,,-0.6,0.6,1200.8120002746596,,3.0,68.456,382.2039999999999,77.59,,,17.086,71.725,581.6880000000001,,,,,19.0,evening,yes,0,1,7.4,8.0,7.5,7.0,,3377.382000684738,384.0910000801091,114,39,33,0,    7
427,AS14.08,2014-03-16,3,7,7.0,,-1.25,1.25,2440.102999925614,,,149.23,1753.462,,,,,56.275,469.405,,,11.119,,16.0,evening,yes,0,1,6.4,5.0,6.0,7.5,,1200.8120002746596,782.7960007190713,127,70,59,0,    6
428,AS14.08,2014-03-17,3,1,5.4,0.0055555555555555,0.0,0.2,1418.689000129699,,,56.584,5763.016,,,,,68.395,6973.934,,,,,28.0,afternoon,no,0,1,7.0,7.0,7.5,6.0,,2440.102999925614,2060.205000162125,118,0,0,0,    8
429,AS14.08,2014-03-18,3,2,6.4,0.0284913617819378,-0.2,0.6,1318.1699995994568,,,5.92,716.896,142.79000000000002,,,,47.137,403.437,,,,,22.0,evening,no,0,1,5.4,5.0,5.0,6.0,,1418.689000129699,578.9849998950955,110,5,4,21,    7
430,AS14.08,2014-03-19,3,3,7.0,0.0630171632209882,-0.2,1.0,1827.4599990844715,1.0,,49.837,1011.71,26.471,,,,64.362,655.237,,,18.196,,33.0,evening,no,0,1,6.4,5.0,6.5,7.0,,1318.1699995994568,868.2809998989109,135,62,51,-1,    4
431,AS14.08,2014-03-20,3,4,6.4,0.0575238776758922,-0.2,0.8,1096.5499994754791,,1.0,4862.881,279.44,,,,,48.01,669.326,,,,,27.0,evening,no,0,1,7.0,8.0,6.5,7.0,,1827.4599990844715,894.7379996776577,200,113,93,0,    2
432,AS14.08,2014-03-21,3,5,6.6,0.0089423023646526,-0.4,0.6,2857.9249997138977,,4.0,215.864,2477.42,,,,,52.181,1085.183,,,48.316,,61.0,morning,no,0,1,6.4,4.0,6.5,7.5,,1096.5499994754791,427.7950000762936,118,45,37,211,    5
433,AS14.08,2014-03-22,3,6,6.4,0.0222314544523495,-0.4,0.8,866.5940003395077,,,10.557,4329.022,,,,,43.157,452.75699999999995,89.938,,16.075,,21.0,evening,yes,0,1,6.6,5.5,8.0,7.0,,2857.9249997138977,337.82799983024546,106,34,28,1,    4
434,AS14.08,2014-03-23,3,7,7.2,0.0421848253883105,-0.2,0.8,1374.581000328064,2.0,,86.199,372.317,,,,,4065.138,1612.9349999999995,323.241,,82.451,,38.0,afternoon,yes,0,1,6.4,7.0,6.5,6.0,,866.5940003395077,548.2200002670285,97,64,52,39,    4
435,AS14.08,2014-03-24,3,1,6.8,0.0463079127626616,-0.8,1.0,1967.9929997920997,,,14.427,194.055,,,,,52.023,1700.2120000000002,,,11.063,,33.0,evening,no,0,1,7.2,6.0,7.333333333333333,8.0,,1374.581000328064,165.4149999618529,99,103,83,16,    2
436,AS14.08,2014-03-25,3,2,7.2,0.0168976618425147,-0.6,1.0,726.2829999923707,,1.0,73.604,1469.956,89.12,,,,46.93600000000001,441.331,,,,,26.0,evening,no,0,1,6.8,6.0,7.0,7.0,,1967.9929997920997,1053.8600001335144,108,90,72,0,    1
437,AS14.08,2014-03-26,3,3,6.5,0.0895013931186418,-0.25,0.5,1818.4510009288792,,5.0,330.846,895.0110000000001,112.399,,,161.499,45.978,413.674,,,11.029,,49.0,afternoon,no,0,1,7.2,7.0,7.0,7.5,,726.2829999923707,435.90999984741205,88,44,35,2,    4
438,AS14.08,2014-03-27,3,4,6.333333333333333,0.0870115013606352,0.0,0.5,2483.2820003032693,,6.0,128.185,1976.788,,,,,56.987,2145.012,,358.674,24.05,,40.0,evening,no,0,1,6.5,5.0,6.0,9.0,,1818.4510009288792,70.21799993515013,138,84,67,1,    4
439,AS14.08,2014-03-28,3,5,6.25,0.0165597620461136,-0.25,0.5,1936.6580002307896,1.0,12.0,834.408,959.2560000000004,,,,,52.028,706.4010000000002,,167.53400000000002,,,58.0,afternoon,no,0,1,6.333333333333333,5.0,6.0,8.0,,2483.2820003032693,1695.5420007705693,168,115,91,0,    2
440,AS14.08,2014-03-29,3,6,7.166666666666667,0.024944120627437,-0.1666666666666666,1.0,1191.82900071144,,2.0,46.795,536.168,64.889,,,,61.195,445.501,,,,,24.0,evening,yes,0,1,6.25,7.0,5.5,7.0,,1936.6580002307896,392.65000033378647,189,104,82,0,    1
441,AS14.08,2014-03-30,3,7,6.8,0.0784470781932718,0.0,0.6,779.892998933792,,,9.926,218.915,,,,,43.081999999999994,506.55500000000006,,,,,20.0,afternoon,yes,0,1,7.166666666666667,6.0,7.5,8.0,,1191.82900071144,526.1930000782011,199,59,46,0,    4
442,AS14.08,2014-03-31,3,1,7.6,0.0789346518177163,0.0,1.2,1670.5409996509547,,,3.048,1230.323,20.184,,,,50.666,457.4219999999999,,,14.035,,40.0,morning,no,0,1,6.8,8.0,7.0,6.0,,779.892998933792,274.8659999370576,201,74,57,0,    5
443,AS14.08,2014-04-01,4,2,7.2,0.0623538545853123,-1.0,1.0,2074.4190006256113,,,28.205,1623.59,92.105,,,,59.789,974.317,,,3.005,,32.0,evening,no,0,1,7.6,9.0,7.5,7.0,,1670.5409996509547,295.38499999046314,189,82,63,0,    2
444,AS14.08,2014-04-02,4,3,6.6,0.0082895473593854,-0.4,0.8,696.810000658035,,,33.864,1809.842,19.154,,,,51.73400000000001,208.186,,,20.146,,17.0,evening,no,0,1,7.2,7.0,7.5,7.0,,2074.4190006256113,1527.8800003528602,190,69,53,0,    3
445,AS14.08,2014-04-03,4,4,7.0,0.0787678856372969,0.0,1.3333333333333333,2837.617998838425,,,36.467,2364.9109999999996,,,,,107.15800000000002,758.856,,,50.577,,67.0,evening,no,0,1,6.6,7.0,7.0,6.0,,696.810000658035,419.8510000705719,214,81,62,0,    4
446,AS14.08,2014-04-04,4,5,7.5,0.0311239725872736,0.25,1.25,1265.508000850678,2.0,,168.29700000000005,863.472,,,,,34.475,1643.455,,,9.065,,34.0,afternoon,no,0,1,7.0,,8.0,6.0,,2837.617998838425,1411.8359997272505,140,0,0,0,    8
447,AS14.08,2014-04-05,4,6,7.4,0.1284141414141414,0.2,1.2,1735.447999954224,,,8.64,951.811,76.908,,,,46.662,633.5210000000001,,,17.057,,29.0,evening,yes,0,1,7.5,7.0,7.0,8.0,,1265.508000850678,326.1600005626679,170,72,55,0,    4
448,AS14.08,2014-04-06,4,7,7.6,0.0072802352888045,0.0,1.25,1296.008000373841,,,69.105,331.962,11.032,,,,34.396,532.817,,,11.055,,19.0,morning,yes,0,1,7.4,7.0,7.0,8.0,,1735.447999954224,914.9820001125332,161,0,0,6,    7
449,AS14.08,2014-04-07,4,1,7.0,0.1024731337951504,0.0,1.0,4442.053998470306,1.0,6.0,365.5019999999999,2379.268,368.396,,,,69.48,1248.4860000000003,,7.028,,,76.0,evening,no,0,1,7.6,8.0,7.5,7.5,,1296.008000373841,249.70300030708313,206,30,22,148,    7
450,AS14.08,2014-04-08,4,2,6.5,0.0581482922279691,-0.25,0.5,2564.4870009422293,,,67.864,1572.274,93.167,,,,56.654,1078.93,,,31.197000000000003,,66.0,evening,no,0,1,7.0,7.0,7.0,7.0,,4442.053998470306,2679.5579988956447,132,62,46,69,    5
451,AS14.08,2014-04-09,4,3,6.25,0.0403662659654395,0.25,0.5,2404.400000333786,,,112.664,1770.142,,,,,3613.761,1990.761,,,6.016,,34.0,evening,no,0,1,6.5,6.0,6.0,7.0,,2564.4870009422293,1068.618999958038,137,110,82,0,    4
452,AS14.08,2014-04-10,4,4,7.6,0.2065732627427378,1.2,1.4,4360.754999876022,,,90.306,3161.743,230.726,,,,82.531,877.273,,,47.583,,75.0,morning,no,0,1,6.25,7.0,7.0,5.5,,2404.400000333786,1369.8029999732964,146,15,11,0,    8
453,AS14.08,2014-04-11,4,5,7.6,0.0741355491619203,0.6,1.0,1581.921000719071,1.0,,51.944,452.74799999999993,32.147,,,,48.116,990.3209999999998,,,3.01,,40.0,afternoon,no,0,1,7.6,8.0,6.5,8.5,,4360.754999876022,534.424000024796,155,59,43,0,    5
454,AS14.08,2014-04-12,4,6,7.0,0.0250274391551291,0.0,0.8,767.0680000782012,,,,1912.357,,,,,108.724,519.463,,,,,23.0,afternoon,yes,0,1,7.6,8.0,7.5,7.5,,1581.921000719071,384.9340002536775,150,67,49,0,    4
455,AS14.08,2014-04-13,4,7,7.6,0.004827095791619,0.0,1.2,2078.9600002765656,,,8.147,658.403,221.563,,,,119.435,2874.2200000000003,,,5.043,,35.0,afternoon,yes,0,1,7.0,7.0,7.5,6.5,,767.0680000782012,216.92499971389765,134,97,71,-1,    6
456,AS14.08,2014-04-14,4,1,6.6,0.0649030865558514,0.2,0.6,3426.076000928881,,,89.01599999999999,1931.73,81.273,,,45.241,122.035,1121.678,,,31.393,,58.0,afternoon,no,0,1,7.6,8.0,7.5,7.5,,2078.9600002765656,294.580000400543,116,71,51,8,    5
457,AS14.08,2014-04-15,4,2,6.4,0.034090909090909,-0.8,0.6,3149.4779992103604,,,313.846,2067.439,36.189,,,,54.181,711.717,,,,,33.0,evening,no,0,1,6.6,8.0,6.5,6.0,,3426.076000928881,505.8380005359658,111,57,41,-1,    5
458,AS14.08,2014-04-16,4,3,6.6,0.0685973564143854,-0.6,0.8,1724.2629995346065,,,122.282,853.409,22.458,,,48.299,45.32899999999999,595.5500000000001,,,33.39,,33.0,afternoon,no,0,1,6.4,7.0,6.0,6.5,,3149.4779992103604,2137.0389997959164,148,130,93,0,    0
459,AS14.08,2014-04-17,4,4,6.2,0.0971815674258687,-1.0,0.8,3259.406999349593,,,111.431,1016.883,144.717,,,,188.899,676.2249999999999,1114.867,,3.038,,45.0,afternoon,no,0,1,6.6,7.0,6.0,7.0,,1724.2629995346065,732.5859997272487,174,61,44,16,    5
460,AS14.08,2014-04-18,4,5,6.0,0.0490419861447403,-0.4,0.6,936.6079995632168,,,8.937,178.033,,,,,67.792,678.915,,,,,22.0,evening,no,0,1,6.2,7.0,5.5,6.5,,3259.406999349593,387.46799993515,118,45,32,9,    6
461,AS14.08,2014-04-19,4,6,7.8,0.0390028943861402,1.4,1.2,2355.328998804096,,,324.362,840.206,88.565,,,,46.933,1092.221,,22.302,7.023,,28.0,evening,yes,0,1,6.0,6.0,7.0,5.0,,936.6079995632168,414.51599979400663,154,101,71,3,    3
462,AS14.08,2014-04-20,4,7,6.4,0.0048993447953894,-1.2,0.8,1317.5869996547704,,,2291.8390000000004,85.04199999999999,173.542,,,,36.373000000000005,5884.73,,17.156,15.074,,21.0,afternoon,yes,0,1,7.8,8.0,8.0,7.5,,2355.328998804096,1872.4319994449656,212,94,66,0,    3
463,AS14.08,2014-04-21,4,1,6.4,0.0292949596667519,-1.0,0.6,2076.093999624253,,,90.122,600.2099999999999,437.264,,,5.032,31.308,905.644,,,6.026,,23.0,morning,no,0,1,6.4,7.0,7.0,5.5,,1317.5869996547704,353.36699962615995,154,33,23,5,    6
464,AS14.08,2014-04-22,4,2,6.0,0.0773999430387924,-0.6,0.4,1819.2249996662135,,,109.492,795.3119999999999,21.094,,,,46.998,843.2529999999999,,,,,31.0,evening,no,0,1,6.4,6.0,6.0,7.0,,2076.093999624253,370.8099999427793,175,84,59,0,    5
465,AS14.08,2014-04-23,4,3,5.6,0.1249760272490379,0.0,0.4,1554.5250003337856,,,153.90400000000002,1044.884,,,,,51.104,435.924,,,,,47.0,afternoon,no,0,1,6.0,6.0,6.5,5.5,,1819.2249996662135,821.9610002040863,202,107,74,0,    4
466,AS14.08,2014-04-24,4,4,6.666666666666667,0.1280059119507768,0.3333333333333333,1.0,1965.2279994487767,,,26.485999999999997,1270.667,82.896,,,,547.374,554.572,,,,,37.0,morning,no,0,1,5.6,5.0,5.0,,,1554.5250003337856,,195,22,15,83,    5
467,AS14.08,2014-04-25,4,5,6.333333333333333,0.0283210125448028,0.0,0.8,2004.8570005893716,,,92.297,10351.418,,,,163.344,51.705,812.872,,,,,21.0,evening,no,0,1,6.666666666666667,5.0,7.5,6.5,,1965.2279994487767,393.56299972534134,231,101,70,12,    4
468,AS14.08,2014-04-26,4,6,6.0,0.0471788194444444,-0.5,0.25,702.6440005302428,,,276.46,156.572,,,,,29.159,237.624,,,,,19.0,afternoon,yes,0,1,6.333333333333333,5.0,6.0,6.5,,2004.8570005893716,978.0240001678472,179,56,38,0,    6
469,AS14.08,2014-04-27,4,7,6.0,0.0054298371647509,-0.8333333333333334,0.6666666666666666,2228.388000011444,,3.0,100.223,704.723,835.74,,,,34.178000000000004,700.6910000000001,,,,,12.0,afternoon,yes,0,1,6.0,7.0,5.5,6.0,,702.6440005302428,191.2330000400544,153,14,10,20,    6
470,AS14.08,2014-04-28,4,1,5.8,0.0222524154589372,-0.8,0.6,864.7580003738399,,,127.955,122.743,109.162,,,,45.431,461.7759999999999,,,,,18.0,evening,no,0,1,6.0,6.5,5.5,6.0,,2228.388000011444,935.9609999656676,159,6,4,-1,    7
471,AS14.08,2014-04-29,4,2,5.75,0.0309961484593837,-0.25,0.25,2025.4379999637604,,,21.515,1157.159,111.408,,,,39.375,694.2059999999999,,,,,31.0,afternoon,no,0,1,5.8,8.0,5.5,5.0,,864.7580003738399,351.87800025939924,157,29,20,12,    7
472,AS14.08,2014-04-30,4,3,6.666666666666667,0.034825039929765,-0.5,1.0,3999.000998735421,,,38.781,3192.407,202.554,,,,38.314,523.0989999999999,,,,,25.0,evening,no,0,1,5.75,4.0,6.0,7.0,,2025.4379999637604,770.2889997959134,155,8,5,0,    8
473,AS14.08,2014-05-01,5,4,7.0,0.0373140985529644,0.4,0.8,5458.796000480648,,,96.708,9933.223000000002,3751.748,,,,57.046,442.8970000000001,,,202.552,,27.0,morning,no,0,1,6.666666666666667,6.5,6.0,7.5,,3999.000998735421,3285.8159995078972,173,38,26,27,    7
474,AS14.08,2014-05-02,5,5,7.2,0.1817380077030812,-0.4,1.0,703.1720004081726,,,29.822,157.96099999999998,29.418,,,,45.739999999999995,436.494,,,3.172,,15.0,afternoon,no,0,1,7.0,8.0,7.0,6.5,,5458.796000480648,707.9390003681184,129,26,17,-1,    6
475,AS14.08,2014-05-03,5,6,7.4,0.2218137298647595,0.4,1.0,883.2579998970027,,,86.962,1322.47,,,,,36.627,437.165,,6.071,44.214,,20.0,evening,yes,0,1,7.2,7.0,7.0,7.5,,703.1720004081726,166.66500020027158,135,93,62,0,    2
476,AS14.08,2014-05-04,5,7,6.8,0.0432776127692456,-0.2,1.0,1968.681000471115,1.0,,162.032,780.0079999999999,,,,,34.334,681.4110000000001,,311.75699999999995,,,34.0,night,yes,0,1,7.4,7.0,7.0,8.0,,883.2579998970027,387.7190001010894,127,66,44,0,    5
477,AS14.08,2014-05-05,5,1,6.666666666666667,0.0026041666666666,-1.0,1.0,263.81499981880165,,,,36.584,,,,,22.215,204.48199999999997,,,,,6.0,morning,no,0,1,6.8,7.0,7.5,,,1968.681000471115,,185,97,64,0,    4
503,AS14.09,2014-03-21,3,5,7.0,,0.0,1.0,3007.8339989185324,3.0,1.0,29.307,1221.0810000000004,1447.456,,,2.113,216.908,,,,2.0199999999999996,,41.0,evening,no,0,1,,,,,,,,118,45,37,211,    5
